episode,step,obstacle_id,center_x,center_y,length_x,length_y,theta,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,type
1,0,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,0,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,0,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,0,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,1,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,1,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,1,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,1,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,2,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,2,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,2,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,2,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,3,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,3,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,3,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,3,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,4,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,4,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,4,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,4,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,5,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,5,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,5,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,5,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,6,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,6,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,6,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,6,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,7,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,7,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,7,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,7,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,8,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,8,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,8,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,8,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,9,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,9,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,9,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,9,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,10,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,10,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,10,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,10,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,11,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,11,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,11,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,11,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,12,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,12,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,12,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,12,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,13,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,13,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,13,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,13,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,14,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,14,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,14,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,14,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,15,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,15,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,15,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,15,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,16,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,16,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,16,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,16,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,17,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,17,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,17,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,17,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,18,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,18,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,18,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,18,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,19,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,19,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,19,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,19,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,20,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,20,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,20,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,20,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,21,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,21,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,21,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,21,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,22,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,22,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,22,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,22,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,23,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,23,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,23,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,23,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,24,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,24,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,24,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,24,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,25,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,25,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,25,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,25,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,26,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,26,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,26,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,26,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,27,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,27,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,27,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,27,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,28,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,28,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,28,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,28,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,29,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,29,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,29,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,29,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,30,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,30,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,30,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,30,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,31,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,31,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,31,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,31,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,32,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,32,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,32,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,32,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,33,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,33,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,33,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,33,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,34,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,34,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,34,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,34,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,35,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,35,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,35,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,35,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,36,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,36,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,36,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,36,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,37,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,37,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,37,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,37,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,38,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,38,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,38,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,38,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,39,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,39,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,39,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,39,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,40,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,40,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,40,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,40,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,41,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,41,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,41,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,41,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,42,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,42,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,42,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
1,42,3,2.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,2.65,2.35,2.65,2.35,2.35,2.65,2.35,static
1,43,0,1.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,1.65,1.35,1.65,1.35,1.35,1.65,1.35,static
1,43,1,1.5,2.5,0.2999999999999998,0.2999999999999998,3.141592653589793,1.65,2.65,1.35,2.65,1.35,2.35,1.65,2.35,static
1,43,2,2.5,1.5,0.2999999999999998,0.2999999999999998,3.141592653589793,2.65,1.65,2.35,1.65,2.35,1.35,2.65,1.35,static
